id,name,entity_type,organization_id,person_id,bill_id,primary,classification
073cea2f-20cb-46ed-8857-dc35aa7afaa4,Rashida Tlaib,person,,ocd-person/e7497932-512f-5b6f-8830-aa4b6737cd2e,ocd-bill/32113334-4552-4e28-b5d4-98645b93e445,TRUE,primary
a6e84521-e041-4bbc-b6d6-5f82f5b02376,Mark Pocan,person,,ocd-person/50093b91-c03b-5dbf-acb8-e5881dd576e4,ocd-bill/32113334-4552-4e28-b5d4-98645b93e445,FALSE,cosponsor
023ca37e-6e07-47c7-8e3c-004eeb899ac1,Val T. Hoyle,person,,ocd-person/8d143b3d-646a-5199-95f5-497e17f386dd,ocd-bill/32113334-4552-4e28-b5d4-98645b93e445,FALSE,cosponsor
f98fcbd4-92ae-4dfb-b9f3-d19e11516b98,"Jesús G. ""Chuy"" García",person,,ocd-person/f89c416f-c08d-5251-9a31-201a5265e283,ocd-bill/32113334-4552-4e28-b5d4-98645b93e445,FALSE,cosponsor
e6f6ee3a-335b-458a-b298-37d48fff69bf,Paul Tonko,person,,ocd-person/19360ce3-5ad4-5b67-b253-0239a5360fbb,ocd-bill/32113334-4552-4e28-b5d4-98645b93e445,FALSE,cosponsor
f5e3e18f-efbe-406c-b48e-6fe689c8d1dc,Mark Takano,person,,ocd-person/d01bffb6-a515-5ca5-8203-3a9b8d5da15e,ocd-bill/32113334-4552-4e28-b5d4-98645b93e445,FALSE,cosponsor
fc4ca1c5-23df-4b13-b613-079b6e5f939e,Delia C. Ramirez,person,,ocd-person/34d76857-187b-5f62-a2d1-ddfcd13494cf,ocd-bill/32113334-4552-4e28-b5d4-98645b93e445,FALSE,cosponsor
73469cbe-8f08-494d-92ac-2c84c31a34af,Ayanna Pressley,person,,ocd-person/ab80da0d-902f-5d28-b765-1885853182bd,ocd-bill/32113334-4552-4e28-b5d4-98645b93e445,FALSE,cosponsor
6f27cc8a-2bf8-4b07-85cb-aa50f4cc4724,Ilhan Omar,person,,ocd-person/dc1ded48-08a5-5981-be73-53bbbe668782,ocd-bill/32113334-4552-4e28-b5d4-98645b93e445,FALSE,cosponsor
7d01b18b-19e8-4614-b140-d52225cf4846,Alexandria Ocasio-Cortez,person,,ocd-person/d2a8d710-a781-5a40-b6f2-e46bffcf40d2,ocd-bill/32113334-4552-4e28-b5d4-98645b93e445,FALSE,cosponsor
81f25d47-8fa1-4ebd-a48c-2b2da1334875,James P. McGovern,person,,ocd-person/d44223bc-5f00-56aa-be61-28b5a3b4429d,ocd-bill/32113334-4552-4e28-b5d4-98645b93e445,FALSE,cosponsor
198c99d5-7c34-43ad-8811-1de5d996676b,Summer L. Lee,person,,ocd-person/e2bd9b69-7425-5f80-b432-41b690306379,ocd-bill/32113334-4552-4e28-b5d4-98645b93e445,FALSE,cosponsor
6caaf107-77f8-4839-a693-638d29e8472c,Eleanor Holmes Norton,person,,ocd-person/709b6b03-c38f-540b-85f2-83c16f62d3bd,ocd-bill/32113334-4552-4e28-b5d4-98645b93e445,FALSE,cosponsor
43deb0fd-f771-48ac-8511-9a6167fb0eae,Gary J. Palmer,person,,ocd-person/1add3f9c-2946-50ed-92e9-fa54a98fe985,ocd-bill/223e43bd-1056-4b71-ab60-4079f89af9d5,TRUE,primary
ac14c6e5-4caa-4c4d-b535-4d1e8bdd9d73,Gary Peters,person,,ocd-person/edbfabfd-d26b-5d22-9a5d-f079181608f8,ocd-bill/757c0231-d2d1-408a-a06a-202e3d0abef1,TRUE,primary
46b1e534-7570-4d1f-945b-319dc5b34ebc,Katie Britt,person,,ocd-person/7bf077d8-e8b9-503e-b9c2-d18b55951e93,ocd-bill/757c0231-d2d1-408a-a06a-202e3d0abef1,FALSE,cosponsor
63009dba-9707-4bec-82df-654dc2623fda,Rick Scott,person,,ocd-person/3a57e816-1e10-58b5-8394-0272542ca567,ocd-bill/be153c8b-cb6d-4bc2-a4e8-b4f2474a309a,TRUE,primary
dbec22f7-1f67-417f-bc75-4ce3923c762b,John R. Moolenaar,person,,ocd-person/cb38b814-2794-505a-9232-f1bd56ca3ca0,ocd-bill/aae01c67-1682-43b0-b4d5-86862e3dc2d7,TRUE,primary
f9f56ceb-8226-4ac6-9345-12fd24c2fc21,Raja Krishnamoorthi,person,,ocd-person/b13e8680-abc9-51dc-a6b6-bed78927bfff,ocd-bill/aae01c67-1682-43b0-b4d5-86862e3dc2d7,FALSE,cosponsor
b05e8bff-3616-4a93-ab61-c2cb8c7f268b,Catherine Cortez Masto,person,,ocd-person/00bdfb60-1b6f-5a4a-9157-b7cafc399c46,ocd-bill/481d3e06-59d0-4d1c-8392-a03752998039,TRUE,primary
299f47c0-c06f-4dee-bb16-e01ff6f526ad,Joseph D. Morelle,person,,ocd-person/70681900-af7f-5ee5-b826-7ab8c4194a9e,ocd-bill/c3944c75-caca-4e65-ae2d-910575f0ba68,TRUE,primary
807b285d-f009-4dc4-86b4-fc0899024230,Sheila Cherfilus-McCormick,person,,ocd-person/89e894b3-e6a6-5c7c-bc77-dd60cc826b0d,ocd-bill/c3944c75-caca-4e65-ae2d-910575f0ba68,FALSE,cosponsor
89c5fe55-66ef-437d-b084-888a478e025a,Brian K. Fitzpatrick,person,,ocd-person/a6a4c673-58ba-587b-b36b-7a559c379f23,ocd-bill/c3944c75-caca-4e65-ae2d-910575f0ba68,FALSE,cosponsor
f3c695c6-41a8-4220-8b85-1090c1d8527e,Don Bacon,person,,ocd-person/d409840c-63c1-53e4-9ff6-e5677cef9fe6,ocd-bill/c3944c75-caca-4e65-ae2d-910575f0ba68,FALSE,cosponsor
1e4d1535-be6e-43ca-9bee-8343fbc4b9c8,Jim Banks,person,,ocd-person/befb976c-1369-5d86-a53f-4aeebdf486cc,ocd-bill/28264a01-108c-45fd-9fc2-039bb0832b0d,TRUE,primary
c756e707-9360-45eb-a436-8a1bd231b693,Randy K. Weber,person,,,ocd-bill/0cfa368d-18b9-4778-abaa-9d7d329a0386,TRUE,primary
cf234c7d-43d4-40b7-b277-d973236ed33e,Julia Brownley,person,,ocd-person/84e51316-26ee-55c7-88e8-ae3bd2b7b3cc,ocd-bill/8b015b9a-51f4-4f04-a8d1-e4ae137cc1d4,TRUE,primary
9a481e40-eaa2-47e4-a464-8922db1ef2ff,Laura Friedman,person,,ocd-person/a59c041e-ecaf-4742-bcee-959c08cbedf8,ocd-bill/8b015b9a-51f4-4f04-a8d1-e4ae137cc1d4,FALSE,cosponsor
5f72a405-a33b-4d9e-8976-d0913571c8fc,Judy Chu,person,,ocd-person/a06fc4e8-2e1e-52b6-9aef-83d9405fe16b,ocd-bill/8b015b9a-51f4-4f04-a8d1-e4ae137cc1d4,FALSE,cosponsor
7a7706a2-a82c-47e7-a23d-8df827fc4ba2,Brad Sherman,person,,ocd-person/4015098b-d823-5776-9b47-ceb09bf523a9,ocd-bill/8b015b9a-51f4-4f04-a8d1-e4ae137cc1d4,FALSE,cosponsor
2977b92c-52ed-4e00-8a30-54e564407ec4,Robert Garcia,person,,ocd-person/48a4fe68-6141-50ff-8d0b-0693119fd250,ocd-bill/8b015b9a-51f4-4f04-a8d1-e4ae137cc1d4,FALSE,cosponsor
8a1c9792-3e55-468e-bc95-c9ea88b5ba5b,Kat Cammack,person,,ocd-person/0963048e-e973-5563-a888-497a3bd4a492,ocd-bill/8fbd3dca-79db-4219-8adb-3269a8ae3e53,TRUE,primary
6b377ddc-84a2-407e-8b1f-3724c9541d81,Pete Sessions,person,,ocd-person/4325bd84-1297-5481-a6b7-80534123c81f,ocd-bill/ec8e0e1a-ac02-4535-a5ce-801a0926b5c7,TRUE,primary
403903dc-6dd1-4378-9dc4-57ae076bb22e,Warren Davidson,person,,ocd-person/1eaeee77-2e74-51b9-a70f-30e16378f080,ocd-bill/d5837e7f-e343-4c2a-9488-479c6a157c7d,TRUE,primary
5662f67c-080f-4b22-9124-763748be7dd6,James A. Himes,person,,ocd-person/e1a8d4da-7cbd-571e-817d-774ff06bb342,ocd-bill/d5837e7f-e343-4c2a-9488-479c6a157c7d,FALSE,cosponsor
f24dec56-1c9f-4cc4-b043-71910dd76906,Mark Alford,person,,ocd-person/baf62641-318a-58be-bb76-f7c6aeb97684,ocd-bill/ce7930ad-bd4e-45ed-978f-9022b31e75ca,TRUE,primary
5d1fb2f1-2b03-4456-b3ce-9aad9c9177b9,Josh Riley,person,,ocd-person/64be0348-ad79-4c2f-b548-babc5c27203c,ocd-bill/ce7930ad-bd4e-45ed-978f-9022b31e75ca,FALSE,cosponsor
a6936f08-5d2e-45f6-909e-574b9dd3852c,April McClain Delaney,person,,,ocd-bill/ce7930ad-bd4e-45ed-978f-9022b31e75ca,FALSE,cosponsor
54659c1b-b14a-45c6-a8a8-df5560e99c50,Robert P. Bresnahan,person,,,ocd-bill/ce7930ad-bd4e-45ed-978f-9022b31e75ca,FALSE,cosponsor
1db8f207-1cc4-461e-816e-95e8b1bb60fc,Angie Craig,person,,ocd-person/6b47c0e2-77d5-5126-b7a5-82bea8fb9c67,ocd-bill/ce7930ad-bd4e-45ed-978f-9022b31e75ca,FALSE,cosponsor
5b2f0b2e-f530-4ffc-b08c-cdab38a9a396,John W. Rose,person,,ocd-person/a30feb1f-c9fe-5612-808e-8fe5a55b76dc,ocd-bill/ce7930ad-bd4e-45ed-978f-9022b31e75ca,FALSE,cosponsor
b98c8fc2-28e7-404b-8328-3b55e89a72fc,David J. Taylor,person,,,ocd-bill/ce7930ad-bd4e-45ed-978f-9022b31e75ca,FALSE,cosponsor
7795a1b4-de7a-4e3f-8549-a07a16c4a459,Jonathan L. Jackson,person,,ocd-person/f862c305-dfc3-5525-a488-8b57d58fad50,ocd-bill/ce7930ad-bd4e-45ed-978f-9022b31e75ca,FALSE,cosponsor
7ffb936f-1e58-46ca-8110-784b4f037af2,Tony Wied,person,,ocd-person/153bfb26-334e-52a4-9659-424ef09470eb,ocd-bill/ce7930ad-bd4e-45ed-978f-9022b31e75ca,FALSE,cosponsor
cc8222f1-e270-4b68-ba86-f42a00fc8747,Nikki Budzinski,person,,ocd-person/f2c67d83-e6fb-5fa9-aa38-663e9f62e81b,ocd-bill/ce7930ad-bd4e-45ed-978f-9022b31e75ca,FALSE,cosponsor
c74820cf-ac56-40a5-a70b-7191289c27d2,Gabe Vasquez,person,,ocd-person/e643b29f-840b-51ac-aba1-62c85eb9e36c,ocd-bill/ce7930ad-bd4e-45ed-978f-9022b31e75ca,FALSE,cosponsor
151a1a78-f8fc-4565-abca-2f2dd1b8d1cb,Andrea Salinas,person,,ocd-person/54f931b7-9a94-5c93-8585-0967370ffb86,ocd-bill/ce7930ad-bd4e-45ed-978f-9022b31e75ca,FALSE,cosponsor
cf4921ff-faad-4c53-a216-36e92d01972e,Randy Feenstra,person,,ocd-person/31a92a8a-f498-5ca5-a37b-fd92b162c913,ocd-bill/ce7930ad-bd4e-45ed-978f-9022b31e75ca,FALSE,cosponsor
27cfc9cb-805f-4256-947e-129b9d9c0036,Gabe Evans,person,,ocd-person/592f328f-6338-45ea-aea8-c996eba98b37,ocd-bill/ce7930ad-bd4e-45ed-978f-9022b31e75ca,FALSE,cosponsor
6a28cabb-1f08-4f89-b221-3d917dd1cb6b,Riley M. Moore,person,,,ocd-bill/ce7930ad-bd4e-45ed-978f-9022b31e75ca,FALSE,cosponsor
23a0faa6-7c22-4d97-af3d-019c678e1129,Jill N. Tokuda,person,,ocd-person/8bd432ce-3c98-5811-afd6-65f19c5ab6ba,ocd-bill/ce7930ad-bd4e-45ed-978f-9022b31e75ca,FALSE,cosponsor
9c279891-0faf-4c2b-8e3a-0fe82b7b3565,Don Bacon,person,,ocd-person/d409840c-63c1-53e4-9ff6-e5677cef9fe6,ocd-bill/ce7930ad-bd4e-45ed-978f-9022b31e75ca,FALSE,cosponsor
af0afb88-b679-4928-b919-f121937e17ba,Brad Finstad,person,,ocd-person/bc26b71a-566f-57fd-9d5b-23bc27e4c4a4,ocd-bill/ce7930ad-bd4e-45ed-978f-9022b31e75ca,FALSE,cosponsor
035492cd-95ae-43cb-951c-8b2cbf671223,Derrick Van Orden,person,,ocd-person/b96b406a-d60a-57fe-96d1-c1dd5b189ab1,ocd-bill/ce7930ad-bd4e-45ed-978f-9022b31e75ca,FALSE,cosponsor
3dafcab7-a185-4fa3-acf2-63a2f2a56913,Shri Thanedar,person,,ocd-person/cca4b382-1b0b-5872-86a8-abe74e9f6e3a,ocd-bill/ce7930ad-bd4e-45ed-978f-9022b31e75ca,FALSE,cosponsor
6b9ef858-b248-4d65-ada8-32ba51a48f3a,Kristen McDonald Rivet,person,,ocd-person/136f657c-3ae1-48b7-9b14-a97a0a75cd8c,ocd-bill/ce7930ad-bd4e-45ed-978f-9022b31e75ca,FALSE,cosponsor
2216d402-3795-403d-8a08-cfb9496e2c27,Tracey Mann,person,,ocd-person/675e8a3b-ea68-55f8-aeb8-be287fe621bd,ocd-bill/ce7930ad-bd4e-45ed-978f-9022b31e75ca,FALSE,cosponsor
ec7790d7-d178-4811-9fa2-6fc54c9f6fd8,"Eric A. ""Rick"" Crawford",person,,ocd-person/9a89c225-65e9-5680-a780-9802c17cb7c4,ocd-bill/ce7930ad-bd4e-45ed-978f-9022b31e75ca,FALSE,cosponsor
90352479-e041-4bd4-9baf-b5132d560793,Daniel Webster,person,,ocd-person/04db1dc5-1903-5913-a439-fed236ff85a3,ocd-bill/ce7930ad-bd4e-45ed-978f-9022b31e75ca,FALSE,cosponsor
a9466328-39aa-42cd-8d7c-2210340b8afc,Chellie Pingree,person,,ocd-person/78a440e5-f314-5f5b-930b-48ab822bb39a,ocd-bill/ce7930ad-bd4e-45ed-978f-9022b31e75ca,FALSE,cosponsor
5d2b2b9d-8293-4871-b9c5-8d5bb61e53be,Brandon Gill,person,,ocd-person/04d57494-1c70-423b-b063-63a9cdd60e6e,ocd-bill/ce7930ad-bd4e-45ed-978f-9022b31e75ca,FALSE,cosponsor
8f92e16f-6080-444a-b804-81d5469eb277,Julia Letlow,person,,ocd-person/2a914bb0-5ddc-52d0-abb0-f0cd7830fc5f,ocd-bill/ce7930ad-bd4e-45ed-978f-9022b31e75ca,FALSE,cosponsor
6e676bc9-ba06-4032-9cb1-6d4e30cc5f02,Michael A. Rulli,person,,ocd-person/91ba3b6a-a4c8-54ab-8964-8498641a6d8f,ocd-bill/ce7930ad-bd4e-45ed-978f-9022b31e75ca,FALSE,cosponsor
a7f40890-f939-4880-afbd-3d0d539825fc,Robert B. Aderholt,person,,ocd-person/1a69c825-1015-5d72-a8d8-a720d586c3b4,ocd-bill/ce7930ad-bd4e-45ed-978f-9022b31e75ca,FALSE,cosponsor
9ef64dc1-7682-482d-84e3-73fe245753a5,Mark B. Messmer,person,,,ocd-bill/ce7930ad-bd4e-45ed-978f-9022b31e75ca,FALSE,cosponsor
536d1501-c5a1-4a78-bbdf-0905ea2b1703,Glenn Thompson,person,,ocd-person/2faf9e06-f667-5b60-830f-2161dae9c77a,ocd-bill/ce7930ad-bd4e-45ed-978f-9022b31e75ca,FALSE,cosponsor
8605b0e9-8383-4b2e-85f6-8ff435b1cb2d,Troy Balderson,person,,ocd-person/7ba189b5-1c2a-5acd-8118-446326a8e02b,ocd-bill/ce7930ad-bd4e-45ed-978f-9022b31e75ca,FALSE,cosponsor
2f2bacf0-185d-42be-9b4e-f9ae87890705,John R. Moolenaar,person,,ocd-person/cb38b814-2794-505a-9232-f1bd56ca3ca0,ocd-bill/ce7930ad-bd4e-45ed-978f-9022b31e75ca,FALSE,cosponsor
e1819a01-9ca6-4074-b683-0a55ad4dcfd8,Pete Sessions,person,,ocd-person/4325bd84-1297-5481-a6b7-80534123c81f,ocd-bill/ce7930ad-bd4e-45ed-978f-9022b31e75ca,FALSE,cosponsor
00d9a03e-ae00-44dd-8b5a-4d328022ee88,Adrian Smith,person,,ocd-person/39f36070-b860-5345-a3cc-ea7fdbf7dfb3,ocd-bill/ce7930ad-bd4e-45ed-978f-9022b31e75ca,FALSE,cosponsor
77cd2851-5fea-4e28-bd2d-61c53f908e85,Mike Rogers,person,,ocd-person/612162b9-752c-50f4-b2e5-de10dae5c160,ocd-bill/ce7930ad-bd4e-45ed-978f-9022b31e75ca,FALSE,cosponsor
244d21df-e73f-4543-ba83-675c0de17171,Mike Bost,person,,ocd-person/f49d7d57-812e-584d-85f7-0c3b547bfca4,ocd-bill/ce7930ad-bd4e-45ed-978f-9022b31e75ca,FALSE,cosponsor
429b1e16-2527-48ab-9bfe-5139b9419ac6,Claudia Tenney,person,,ocd-person/21f20fe0-1075-512d-99a6-cafcebf57d20,ocd-bill/ce7930ad-bd4e-45ed-978f-9022b31e75ca,FALSE,cosponsor
812e9c73-11a5-45d9-ab40-c954f4381dc8,Zachary Nunn,person,,ocd-person/144ba1b8-981f-58d8-b85d-c38fca7d524c,ocd-bill/ce7930ad-bd4e-45ed-978f-9022b31e75ca,FALSE,cosponsor
cf57b823-3c1a-4b3b-8a90-4bf7a89e374d,Ronny Jackson,person,,ocd-person/417128fd-ee37-5676-988d-263b908aa027,ocd-bill/ce7930ad-bd4e-45ed-978f-9022b31e75ca,FALSE,cosponsor
125c6f38-5959-461f-98ab-f9cc9a57da2d,Scott Franklin,person,,ocd-person/04fde057-6aef-56ae-9baa-b1450d74ab09,ocd-bill/ce7930ad-bd4e-45ed-978f-9022b31e75ca,FALSE,cosponsor
6296c296-3470-4774-82f8-f9acbc4f7a49,David Rouzer,person,,ocd-person/5e9726e3-2aae-5708-9227-0e95ac43c203,ocd-bill/ce7930ad-bd4e-45ed-978f-9022b31e75ca,FALSE,cosponsor
e73e3e54-9d21-4086-9ab6-6d7ed3c94fd5,Bill Huizenga,person,,ocd-person/ce06af2e-4591-560d-8f14-8f1817c9ad1f,ocd-bill/ce7930ad-bd4e-45ed-978f-9022b31e75ca,FALSE,cosponsor
af591582-6b6b-46fa-81d6-f948e8161ee4,Jim Costa,person,,ocd-person/8d953afe-9b42-5c80-9f43-4ccf8af79513,ocd-bill/ce7930ad-bd4e-45ed-978f-9022b31e75ca,FALSE,cosponsor
66ea24b2-4b0c-4fd3-9a8d-7b06ccb6790b,Gwen Moore,person,,ocd-person/0223a517-1c97-5425-8bca-2120c45ce2e5,ocd-bill/3a77be9b-56c3-4d36-8c2f-8c8af6e1f937,TRUE,primary
2cebabc8-fa7c-4c27-aefe-fef7a2c64019,Lauren Underwood,person,,ocd-person/9415f4f1-c2b8-5543-b695-d8cace3373f2,ocd-bill/3a77be9b-56c3-4d36-8c2f-8c8af6e1f937,FALSE,cosponsor
0656a0bc-00c5-4efa-8b10-65de6a3c19ce,Alma S. Adams,person,,ocd-person/76bfaf2b-8259-5f56-bce9-d1c8cd6c780d,ocd-bill/3a77be9b-56c3-4d36-8c2f-8c8af6e1f937,FALSE,cosponsor
de4644bc-4126-40b8-9ef6-f1082022f4e9,Julia Brownley,person,,ocd-person/84e51316-26ee-55c7-88e8-ae3bd2b7b3cc,ocd-bill/9a70a4d4-ff11-4b28-a485-ce438b4f786a,TRUE,primary
ed6ef4d1-3138-4e4c-ae8b-e230b7435cff,Doris O. Matsui,person,,ocd-person/5262c34c-a015-5290-9ca4-3b6ec86f4b1d,ocd-bill/38dafc5b-9506-4651-aa7a-c285569191d5,TRUE,primary
d756128f-5a57-472b-9d6b-95641223565d,Donald G. Davis,person,,ocd-person/33867761-33c6-5036-b3da-43fb485b65c9,ocd-bill/38dafc5b-9506-4651-aa7a-c285569191d5,FALSE,cosponsor
076f6683-2c3e-47ae-8d06-96d4ac591724,Terri A. Sewell,person,,ocd-person/f747c3f1-7247-5c91-9870-901ec617e884,ocd-bill/38dafc5b-9506-4651-aa7a-c285569191d5,FALSE,cosponsor
5d49ff8c-5ca4-4660-89f7-3150a4c2be8d,Rashida Tlaib,person,,ocd-person/e7497932-512f-5b6f-8830-aa4b6737cd2e,ocd-bill/38dafc5b-9506-4651-aa7a-c285569191d5,FALSE,cosponsor
5643b22f-3ab8-471c-9792-424e6f1f5a2a,James A. Himes,person,,ocd-person/e1a8d4da-7cbd-571e-817d-774ff06bb342,ocd-bill/38dafc5b-9506-4651-aa7a-c285569191d5,FALSE,cosponsor
bb5fc54a-fd09-4007-883f-3b750f318125,Greg Landsman,person,,ocd-person/63dfcb23-8196-5bd6-a5cc-b6592d99150e,ocd-bill/38dafc5b-9506-4651-aa7a-c285569191d5,FALSE,cosponsor
64764eb6-3af4-404d-bf15-f234efff9b1f,Debbie Wasserman Schultz,person,,ocd-person/7bacff4a-1d4a-5c4f-a59c-311206c181d2,ocd-bill/38dafc5b-9506-4651-aa7a-c285569191d5,FALSE,cosponsor
1fdfaf7d-5047-456c-b6f0-3c9ecd4b3c4b,Don Bacon,person,,ocd-person/d409840c-63c1-53e4-9ff6-e5677cef9fe6,ocd-bill/38dafc5b-9506-4651-aa7a-c285569191d5,FALSE,cosponsor
d3a31fdc-bd44-4c29-b5b8-31b597c83928,Raúl M. Grijalva,person,,ocd-person/06cee575-8fbe-5552-9f2b-9fe5aa2a3725,ocd-bill/38dafc5b-9506-4651-aa7a-c285569191d5,FALSE,cosponsor
991c850e-de3e-47de-bf8c-4990c582f283,Mike Thompson,person,,ocd-person/237700e9-fd25-5daa-a301-2fde714f5923,ocd-bill/38dafc5b-9506-4651-aa7a-c285569191d5,FALSE,cosponsor
bc11ace2-71bf-444e-bf5b-02e7f54a0116,Gus M. Bilirakis,person,,ocd-person/cd29931a-8dab-5ad7-8d4e-f0066cce7d4c,ocd-bill/38dafc5b-9506-4651-aa7a-c285569191d5,FALSE,cosponsor
f1b80443-5932-4345-9f14-5a8fcd169e25,Christopher R. Deluzio,person,,ocd-person/06299567-cfd4-5679-ad04-893e9f980275,ocd-bill/bef6e6da-aaba-4e15-a6a5-9ec3dfbb4222,TRUE,primary
5307d7da-9ce3-4fc1-aed5-d77eee6f84e3,Mike Levin,person,,ocd-person/ac0c3c4b-14c8-5bc1-bb8b-001af291ee3d,ocd-bill/bef6e6da-aaba-4e15-a6a5-9ec3dfbb4222,FALSE,cosponsor
a63a04ce-2b59-4ac7-b76e-edaec36d5051,Ilhan Omar,person,,ocd-person/dc1ded48-08a5-5981-be73-53bbbe668782,ocd-bill/bef6e6da-aaba-4e15-a6a5-9ec3dfbb4222,FALSE,cosponsor
a50e916c-ea63-4899-9479-a050390276fd,Ted Lieu,person,,ocd-person/b472f29c-b960-5cea-b5fb-0e9d4d6d10a4,ocd-bill/bef6e6da-aaba-4e15-a6a5-9ec3dfbb4222,FALSE,cosponsor
55bbcae4-5b03-4584-a4e5-83d80159b936,Brittany Pettersen,person,,ocd-person/4f00239f-feef-59fa-87de-5a62e277bb5f,ocd-bill/bef6e6da-aaba-4e15-a6a5-9ec3dfbb4222,FALSE,cosponsor
7fe6eb36-3b9f-4a26-a3d2-978091aff6c7,Patrick Ryan,person,,ocd-person/10de7024-4b40-57b0-ae78-101372fd4a02,ocd-bill/bef6e6da-aaba-4e15-a6a5-9ec3dfbb4222,FALSE,cosponsor
0d925d36-8724-44b8-8815-b64b1450eab9,Dwight Evans,person,,ocd-person/c9d5abc5-4c4a-5ff5-a132-8885eb020e6e,ocd-bill/bef6e6da-aaba-4e15-a6a5-9ec3dfbb4222,FALSE,cosponsor
a882bdb8-c453-4369-8c8a-73dd116b4ee4,Janice D. Schakowsky,person,,ocd-person/c5e8693c-dca3-5ff7-b456-e71d944e4fb0,ocd-bill/bef6e6da-aaba-4e15-a6a5-9ec3dfbb4222,FALSE,cosponsor
fc50dc11-fabf-4f92-8c8c-18b4c5095b80,Haley M. Stevens,person,,ocd-person/62d84fce-0ff4-53df-b7a8-4c02d1dc8654,ocd-bill/bef6e6da-aaba-4e15-a6a5-9ec3dfbb4222,FALSE,cosponsor
ed599b00-76e0-4a8a-af81-0b516f0314c5,Summer L. Lee,person,,ocd-person/e2bd9b69-7425-5f80-b432-41b690306379,ocd-bill/bef6e6da-aaba-4e15-a6a5-9ec3dfbb4222,FALSE,cosponsor
591e01b4-8f6d-4df5-a830-0a4043715f0e,Greg Casar,person,,ocd-person/3b0de391-3f75-564b-9b1c-c793300ff1a9,ocd-bill/bef6e6da-aaba-4e15-a6a5-9ec3dfbb4222,FALSE,cosponsor
ccad66f0-dd60-4767-9039-002f35fecc9d,Gwen Moore,person,,ocd-person/0223a517-1c97-5425-8bca-2120c45ce2e5,ocd-bill/bef6e6da-aaba-4e15-a6a5-9ec3dfbb4222,FALSE,cosponsor
68b52688-f831-4b0f-b0b1-000013ff1aff,Al Green,person,,ocd-person/2ad84a53-f957-5a9c-861b-413aac608201,ocd-bill/bef6e6da-aaba-4e15-a6a5-9ec3dfbb4222,FALSE,cosponsor
d5e454f8-303a-4c94-9c6f-dac07fd9225d,Brendan F. Boyle,person,,ocd-person/d1509871-89c0-5f39-bc3d-b55e444e3909,ocd-bill/bef6e6da-aaba-4e15-a6a5-9ec3dfbb4222,FALSE,cosponsor
09dc03eb-405e-4c74-872b-53139290ff65,Madeleine Dean,person,,ocd-person/1daf07ea-2575-511e-a5a8-47f0662cf209,ocd-bill/bef6e6da-aaba-4e15-a6a5-9ec3dfbb4222,FALSE,cosponsor
3a3ae458-838f-417e-a54c-f57ea5d6deb6,Lloyd Doggett,person,,ocd-person/09fc76c2-eb6b-52c2-bc3d-de183e362df0,ocd-bill/bef6e6da-aaba-4e15-a6a5-9ec3dfbb4222,FALSE,cosponsor
5c325663-47e7-4acb-9cff-744d8621904d,Ro Khanna,person,,ocd-person/1256e24c-ef63-5a90-9cf6-1da0dcd63ce8,ocd-bill/bef6e6da-aaba-4e15-a6a5-9ec3dfbb4222,FALSE,cosponsor
a3733cae-2616-4d28-9a1c-f3907beca2ae,Gwen Moore,person,,ocd-person/0223a517-1c97-5425-8bca-2120c45ce2e5,ocd-bill/9a70a4d4-ff11-4b28-a485-ce438b4f786a,FALSE,cosponsor
293d3f1d-6284-48b5-8480-25cf763645a2,Gabe Amo,person,,ocd-person/c0f06e59-7d28-535f-8efe-5f49f273763d,ocd-bill/9a70a4d4-ff11-4b28-a485-ce438b4f786a,FALSE,cosponsor
8fd913bf-296a-43bc-90f9-ece99779a76c,Suhas Subramanyam,person,,ocd-person/3c344094-40c3-4550-be0c-a1e28191218c,ocd-bill/9a70a4d4-ff11-4b28-a485-ce438b4f786a,FALSE,cosponsor
172062d3-afa7-44dc-a5b4-08e5232a17dc,Ed Case,person,,ocd-person/20f1a4db-1281-5e3f-9d6d-657a3f178b3f,ocd-bill/9a70a4d4-ff11-4b28-a485-ce438b4f786a,FALSE,cosponsor
f297b82b-bf12-45f4-bbff-71b9ec05ce6b,Greg Stanton,person,,ocd-person/3300ee9c-6602-5be9-9bb5-2fb7f65a8d5c,ocd-bill/9a70a4d4-ff11-4b28-a485-ce438b4f786a,FALSE,cosponsor
a6cc306e-6696-4a04-bd9f-9b04eb233c23,Julie Johnson,person,,ocd-person/ea06a401-ba19-4028-8986-38e950a657b6,ocd-bill/9a70a4d4-ff11-4b28-a485-ce438b4f786a,FALSE,cosponsor
7d4e6033-20f7-4d93-a3cf-082438fd4585,Maxine Dexter,person,,ocd-person/21c437a3-faa2-486e-a6e6-b2fb9ce68da2,ocd-bill/9a70a4d4-ff11-4b28-a485-ce438b4f786a,FALSE,cosponsor
96ac8b3c-1993-4e62-9556-0a8e52c4d913,Laura Friedman,person,,ocd-person/a59c041e-ecaf-4742-bcee-959c08cbedf8,ocd-bill/9a70a4d4-ff11-4b28-a485-ce438b4f786a,FALSE,cosponsor
e542d821-67dc-4538-9d81-4a619c35b162,Hillary J. Scholten,person,,ocd-person/55404260-10e4-59e0-b228-2a01a21fb952,ocd-bill/9a70a4d4-ff11-4b28-a485-ce438b4f786a,FALSE,cosponsor
